Site_Name,Commodity,TimeIdx,Demand
PA,DSUout,20,175.42
PA,DSUout,21,183.78
PA,DSUout,22,167.85
PA,DSUout,23,164.01
PA,JTAout,-1,29.25
PA,JTAout,0,25.70
PA,JTAout,1,27.11
PA,JTAout,2,28.94
PA,JTAout,3,29.15
PA,JTAout,4,29.68
PA,JTAout,5,30.38
PA,JTAout,6,29.80
PA,JTAout,7,28.88
PA,JTAout,8,27.66
PA,JTAout,9,27.30
PA,JTAout,10,26.47
PA,JTAout,11,27.35
PA,JTAout,12,26.04
PA,JTAout,13,26.51
PA,JTAout,14,27.76
PA,JTAout,15,28.88
PA,JTAout,16,29.51
PA,JTAout,17,30.70
PA,JTAout,18,30.08
PA,JTAout,19,29.21
PA,JTAout,20,27.94
PA,JTAout,21,27.58
PA,JTAout,22,26.75
PA,JTAout,23,27.67
PA,LPGout,-1,28.95
PA,LPGout,0,31.58
PA,LPGout,1,30.25
PA,LPGout,2,24.34
PA,LPGout,3,20.55
PA,LPGout,4,19.59
PA,LPGout,5,21.35
PA,LPGout,6,21.36
PA,LPGout,7,22.31
PA,LPGout,8,22.79
PA,LPGout,9,26.08
PA,LPGout,10,26.99
PA,LPGout,11,31.11
PA,LPGout,12,32.15
PA,LPGout,13,29.62
PA,LPGout,14,25.12
PA,LPGout,15,22.03
PA,LPGout,16,21.06
PA,LPGout,17,21.81
PA,LPGout,18,20.93
PA,LPGout,19,22.50
PA,LPGout,20,22.77
PA,LPGout,21,26.15
PA,LPGout,22,26.54
PA,LPGout,23,30.67
PA,N2Hout,-1,78.05
PA,N2Hout,0,95.47
PA,N2Hout,1,111.19
PA,N2Hout,2,65.81
PA,N2Hout,3,36.61
PA,N2Hout,4,18.39
PA,N2Hout,5,13.71
PA,N2Hout,6,13.19
PA,N2Hout,7,14.35
PA,N2Hout,8,21.14
PA,N2Hout,9,33.49
PA,N2Hout,10,51.52
PA,N2Hout,11,73.61
PA,N2Hout,12,97.74
PA,N2Hout,13,87.15
PA,N2Hout,14,58.07
PA,N2Hout,15,33.00
PA,N2Hout,16,17.24
PA,N2Hout,17,12.96
PA,N2Hout,18,12.20
PA,N2Hout,19,13.17
PA,N2Hout,20,21.59
PA,N2Hout,21,31.96
PA,N2Hout,22,49.34
PA,N2Hout,23,70.68
PA,N6Iout,-1,3.82
PA,N6Iout,0,3.51
PA,N6Iout,1,2.53
PA,N6Iout,2,3.36
PA,N6Iout,3,3.52
PA,N6Iout,4,2.16
PA,N6Iout,5,2.80
PA,N6Iout,6,2.46
PA,N6Iout,7,2.59
PA,N6Iout,8,2.64
PA,N6Iout,9,2.74
PA,N6Iout,10,2.79
PA,N6Iout,11,2.71
PA,N6Iout,12,3.08
PA,N6Iout,13,2.50
PA,N6Iout,14,2.70
PA,N6Iout,15,2.65
PA,N6Iout,16,2.24
PA,N6Iout,17,2.65
PA,N6Iout,18,2.34
PA,N6Iout,19,2.47
PA,N6Iout,20,2.47
PA,N6Iout,21,2.57
PA,N6Iout,22,2.61
PA,N6Iout,23,2.51
RI,ASPHout,-1,0.36
RI,ASPHout,0,0.29
RI,ASPHout,1,0.32
RI,ASPHout,2,0.35
RI,ASPHout,3,0.44
RI,ASPHout,4,0.53
RI,ASPHout,5,0.64
RI,ASPHout,6,0.69
RI,ASPHout,7,0.71
RI,ASPHout,8,0.67
RI,ASPHout,9,0.59
RI,ASPHout,10,0.44
RI,ASPHout,11,0.32
RI,ASPHout,12,0.31
RI,ASPHout,13,0.32
RI,ASPHout,14,0.37
RI,ASPHout,15,0.45
RI,ASPHout,16,0.55
RI,ASPHout,17,0.65
RI,ASPHout,18,0.70
RI,ASPHout,19,0.71
RI,ASPHout,20,0.67
RI,ASPHout,21,0.59
RI,ASPHout,22,0.44
RI,ASPHout,23,0.31
RI,CFGsout,-1,25.07
RI,CFGsout,0,24.22
RI,CFGsout,1,24.03
RI,CFGsout,2,25.16
RI,CFGsout,3,24.94
RI,CFGsout,4,25.78
RI,CFGsout,5,25.37
RI,CFGsout,6,25.67
RI,CFGsout,7,25.89
RI,CFGsout,8,24.92
RI,CFGsout,9,25.56
RI,CFGsout,10,24.94
RI,CFGsout,11,25.05
RI,CFGsout,12,24.06
RI,CFGsout,13,23.85
RI,CFGsout,14,24.71
RI,CFGsout,15,25.23
RI,CFGsout,16,25.41
RI,CFGsout,17,25.48
RI,CFGsout,18,25.72
RI,CFGsout,19,25.89
RI,CFGsout,20,24.95
RI,CFGsout,21,25.44
RI,CFGsout,22,25.07
RI,CFGsout,23,25.05
RI,COKout,-1,0.00
RI,COKout,0,0.00
RI,COKout,1,0.00
RI,COKout,2,0.00
RI,COKout,3,0.00
RI,COKout,4,0.00
RI,COKout,5,0.00
RI,COKout,6,0.00
RI,COKout,7,0.00
RI,COKout,8,0.00
RI,COKout,9,0.00
RI,COKout,10,0.00
RI,COKout,11,0.00
RI,COKout,12,0.00
RI,COKout,13,0.00
RI,COKout,14,0.00
RI,COKout,15,0.00
RI,COKout,16,0.00
RI,COKout,17,0.00
RI,COKout,18,0.00
RI,COKout,19,0.00
RI,COKout,20,0.00
RI,COKout,21,0.00
RI,COKout,22,0.00
RI,COKout,23,0.00
RI,DSUout,-1,13.40
RI,DSUout,0,13.32
RI,DSUout,1,13.92
RI,DSUout,2,13.39
RI,DSUout,3,13.75
RI,DSUout,4,14.37
RI,DSUout,5,14.65
RI,DSUout,6,14.34
RI,DSUout,7,14.60
RI,DSUout,8,14.58
RI,DSUout,9,15.05
RI,DSUout,10,13.64
RI,DSUout,11,13.70
RI,DSUout,12,13.26
RI,DSUout,13,13.51
RI,DSUout,14,14.11
RI,DSUout,15,14.59
RI,DSUout,16,14.83
RI,DSUout,17,14.94
RI,DSUout,18,14.57
RI,DSUout,19,14.88
RI,DSUout,20,14.71
RI,DSUout,21,15.41
RI,DSUout,22,14.08
RI,DSUout,23,13.76
RI,JTAout,-1,2.08
RI,JTAout,0,1.83
RI,JTAout,1,1.93
RI,JTAout,2,2.06
RI,JTAout,3,2.08
RI,JTAout,4,2.12
RI,JTAout,5,2.16
RI,JTAout,6,2.12
RI,JTAout,7,2.06
RI,JTAout,8,1.97
RI,JTAout,9,1.95
RI,JTAout,10,1.89
RI,JTAout,11,1.95
RI,JTAout,12,1.86
RI,JTAout,13,1.89
RI,JTAout,14,1.98
RI,JTAout,15,2.06
RI,JTAout,16,2.10
RI,JTAout,17,2.19
RI,JTAout,18,2.14
RI,JTAout,19,2.08
RI,JTAout,20,1.99
RI,JTAout,21,1.97
RI,JTAout,22,1.91
RI,JTAout,23,1.97
RI,LPGout,-1,0.78
RI,LPGout,0,0.86
RI,LPGout,1,0.82
RI,LPGout,2,0.66
RI,LPGout,3,0.56
RI,LPGout,4,0.53
RI,LPGout,5,0.58
RI,LPGout,6,0.58
RI,LPGout,7,0.60
RI,LPGout,8,0.62
RI,LPGout,9,0.71
RI,LPGout,10,0.73
RI,LPGout,11,0.84
RI,LPGout,12,0.87
RI,LPGout,13,0.80
RI,LPGout,14,0.68
RI,LPGout,15,0.60
RI,LPGout,16,0.57
RI,LPGout,17,0.59
RI,LPGout,18,0.57
RI,LPGout,19,0.61
RI,LPGout,20,0.62
RI,LPGout,21,0.71
RI,LPGout,22,0.72
RI,LPGout,23,0.83
RI,N2Hout,-1,16.21
RI,N2Hout,0,19.83
RI,N2Hout,1,23.10
RI,N2Hout,2,13.67
RI,N2Hout,3,7.60
RI,N2Hout,4,3.82
RI,N2Hout,5,2.84
RI,N2Hout,6,2.74
RI,N2Hout,7,2.98
RI,N2Hout,8,4.39
RI,N2Hout,9,6.96
RI,N2Hout,10,10.70
RI,N2Hout,11,15.29
RI,N2Hout,12,20.30
RI,N2Hout,13,18.10
RI,N2Hout,14,12.06
RI,N2Hout,15,6.85
RI,N2Hout,16,3.58
RI,N2Hout,17,2.69
RI,N2Hout,18,2.53
RI,N2Hout,19,2.73
RI,N2Hout,20,4.48
RI,N2Hout,21,6.64
RI,N2Hout,22,10.25
RI,N2Hout,23,14.68
RI,N6Iout,-1,0.38
RI,N6Iout,0,0.35
RI,N6Iout,1,0.25
RI,N6Iout,2,0.34
RI,N6Iout,3,0.35
RI,N6Iout,4,0.21
RI,N6Iout,5,0.28
RI,N6Iout,6,0.24
RI,N6Iout,7,0.26
RI,N6Iout,8,0.26
RI,N6Iout,9,0.27
RI,N6Iout,10,0.28
RI,N6Iout,11,0.27
RI,N6Iout,12,0.31
RI,N6Iout,13,0.25
RI,N6Iout,14,0.27
RI,N6Iout,15,0.26
RI,N6Iout,16,0.22
RI,N6Iout,17,0.26
RI,N6Iout,18,0.23
RI,N6Iout,19,0.24
RI,N6Iout,20,0.24
RI,N6Iout,21,0.25
RI,N6Iout,22,0.26
RI,N6Iout,23,0.25
SC,ASPHout,-1,3.34
SC,ASPHout,0,2.76
SC,ASPHout,1,2.99
SC,ASPHout,2,3.27
SC,ASPHout,3,4.12
SC,ASPHout,4,5.00
SC,ASPHout,5,5.95
SC,ASPHout,6,6.42
SC,ASPHout,7,6.60
SC,ASPHout,8,6.23
SC,ASPHout,9,5.55
SC,ASPHout,10,4.11
SC,ASPHout,11,2.96
SC,ASPHout,12,2.90
SC,ASPHout,13,3.03
SC,ASPHout,14,3.45
SC,ASPHout,15,4.21
SC,ASPHout,16,5.18
SC,ASPHout,17,6.03
SC,ASPHout,18,6.49
SC,ASPHout,19,6.65
SC,ASPHout,20,6.25
SC,ASPHout,21,5.54
SC,ASPHout,22,4.13
SC,ASPHout,23,2.94
SC,CFGsout,-1,176.26
SC,CFGsout,0,170.29
SC,CFGsout,1,168.97
SC,CFGsout,2,176.88
SC,CFGsout,3,175.37
SC,CFGsout,4,181.28
SC,CFGsout,5,178.37
SC,CFGsout,6,180.51
SC,CFGsout,7,182.01
SC,CFGsout,8,175.20
SC,CFGsout,9,179.67
SC,CFGsout,10,175.37
SC,CFGsout,11,176.13
SC,CFGsout,12,169.14
SC,CFGsout,13,167.67
SC,CFGsout,14,173.76
SC,CFGsout,15,177.41
SC,CFGsout,16,178.66
SC,CFGsout,17,179.16
SC,CFGsout,18,180.82
SC,CFGsout,19,182.06
SC,CFGsout,20,175.44
SC,CFGsout,21,178.83
SC,CFGsout,22,176.25
SC,CFGsout,23,176.11
SC,COKout,-1,6.09
SC,COKout,0,8.66
SC,COKout,1,5.41
SC,COKout,2,8.52
SC,COKout,3,7.26
SC,COKout,4,8.07
SC,COKout,5,8.45
SC,COKout,6,8.05
SC,COKout,7,8.96
SC,COKout,8,8.36
SC,COKout,9,7.29
SC,COKout,10,8.25
SC,COKout,11,7.86
SC,COKout,12,7.61
SC,COKout,13,6.77
SC,COKout,14,6.80
SC,COKout,15,7.02
SC,COKout,16,7.67
SC,COKout,17,8.25
SC,COKout,18,7.93
SC,COKout,19,8.88
SC,COKout,20,8.30
SC,COKout,21,7.24
SC,COKout,22,8.22
SC,COKout,23,7.84
SC,DSUout,-1,50.98
SC,DSUout,0,50.67
SC,DSUout,1,52.93
SC,DSUout,2,50.93
SC,DSUout,3,52.30
SC,DSUout,4,54.66
SC,DSUout,5,55.71
SC,DSUout,6,54.55
SC,DSUout,7,55.54
SC,DSUout,8,55.46
SC,DSUout,9,57.23
SC,DSUout,10,51.87
SC,DSUout,11,52.11
SC,DSUout,12,50.45
SC,DSUout,13,51.38
SC,DSUout,14,53.65
SC,DSUout,15,55.50
SC,DSUout,16,56.42
SC,DSUout,17,56.81
SC,DSUout,18,55.42
SC,DSUout,19,56.59
SC,DSUout,20,55.96
SC,DSUout,21,58.63
SC,DSUout,22,53.55
SC,DSUout,23,52.32
SC,JTAout,-1,4.01
SC,JTAout,0,3.52
SC,JTAout,1,3.72
SC,JTAout,2,3.97
SC,JTAout,3,4.00
SC,JTAout,4,4.07
SC,JTAout,5,4.16
SC,JTAout,6,4.09
SC,JTAout,7,3.96
SC,JTAout,8,3.79
SC,JTAout,9,3.74
SC,JTAout,10,3.63
SC,JTAout,11,3.75
SC,JTAout,12,3.57
SC,JTAout,13,3.63
SC,JTAout,14,3.81
SC,JTAout,15,3.96
SC,JTAout,16,4.05
SC,JTAout,17,4.21
SC,JTAout,18,4.12
SC,JTAout,19,4.00
SC,JTAout,20,3.83
SC,JTAout,21,3.78
SC,JTAout,22,3.67
SC,JTAout,23,3.79
SC,LPGout,-1,5.06
SC,LPGout,0,5.51
SC,LPGout,1,5.28
SC,LPGout,2,4.25
SC,LPGout,3,3.59
SC,LPGout,4,3.42
SC,LPGout,5,3.73
SC,LPGout,6,3.73
SC,LPGout,7,3.90
SC,LPGout,8,3.98
SC,LPGout,9,4.55
SC,LPGout,10,4.71
SC,LPGout,11,5.43
SC,LPGout,12,5.61
SC,LPGout,13,5.17
SC,LPGout,14,4.39
SC,LPGout,15,3.85
SC,LPGout,16,3.68
SC,LPGout,17,3.81
SC,LPGout,18,3.65
SC,LPGout,19,3.93
SC,LPGout,20,3.98
SC,LPGout,21,4.57
SC,LPGout,22,4.63
SC,LPGout,23,5.36
SC,N2Hout,-1,0.69
SC,N2Hout,0,0.84
SC,N2Hout,1,0.98
SC,N2Hout,2,0.58
SC,N2Hout,3,0.32
SC,N2Hout,4,0.16
SC,N2Hout,5,0.12
SC,N2Hout,6,0.11
SC,N2Hout,7,0.12
SC,N2Hout,8,0.18
SC,N2Hout,9,0.29
SC,N2Hout,10,0.45
SC,N2Hout,11,0.65
SC,N2Hout,12,0.86
SC,N2Hout,13,0.77
SC,N2Hout,14,0.51
SC,N2Hout,15,0.29
SC,N2Hout,16,0.15
SC,N2Hout,17,0.11
SC,N2Hout,18,0.10
SC,N2Hout,19,0.11
SC,N2Hout,20,0.19
SC,N2Hout,21,0.28
SC,N2Hout,22,0.43
SC,N2Hout,23,0.62
SC,N6Iout,-1,4.83
SC,N6Iout,0,4.44
SC,N6Iout,1,3.20
SC,N6Iout,2,4.26
SC,N6Iout,3,4.46
SC,N6Iout,4,2.73
SC,N6Iout,5,3.54
SC,N6Iout,6,3.11
SC,N6Iout,7,3.28
SC,N6Iout,8,3.35
SC,N6Iout,9,3.47
SC,N6Iout,10,3.53
SC,N6Iout,11,3.43
SC,N6Iout,12,3.89
SC,N6Iout,13,3.16
SC,N6Iout,14,3.41
SC,N6Iout,15,3.35
SC,N6Iout,16,2.83
SC,N6Iout,17,3.35
SC,N6Iout,18,2.97
SC,N6Iout,19,3.13
SC,N6Iout,20,3.12
SC,N6Iout,21,3.25
SC,N6Iout,22,3.31
SC,N6Iout,23,3.18
SD,ASPHout,-1,1.75
SD,ASPHout,0,1.44
SD,ASPHout,1,1.56
SD,ASPHout,2,1.71
SD,ASPHout,3,2.15
SD,ASPHout,4,2.61
SD,ASPHout,5,3.11
SD,ASPHout,6,3.36
SD,ASPHout,7,3.45
SD,ASPHout,8,3.26
SD,ASPHout,9,2.90
SD,ASPHout,10,2.15
SD,ASPHout,11,1.55
SD,ASPHout,12,1.52
SD,ASPHout,13,1.58
SD,ASPHout,14,1.80
SD,ASPHout,15,2.20
SD,ASPHout,16,2.71
SD,ASPHout,17,3.15
SD,ASPHout,18,3.39
SD,ASPHout,19,3.48
SD,ASPHout,20,3.27
SD,ASPHout,21,2.90
SD,ASPHout,22,2.16
SD,ASPHout,23,1.54
SD,CFGsout,-1,29.86
SD,CFGsout,0,28.84
SD,CFGsout,1,28.62
SD,CFGsout,2,29.96
SD,CFGsout,3,29.71
SD,CFGsout,4,30.71
SD,CFGsout,5,30.21
SD,CFGsout,6,30.58
SD,CFGsout,7,30.83
SD,CFGsout,8,29.68
SD,CFGsout,9,30.43
SD,CFGsout,10,29.71
SD,CFGsout,11,29.83
SD,CFGsout,12,28.65
SD,CFGsout,13,28.40
SD,CFGsout,14,29.43
SD,CFGsout,15,30.05
SD,CFGsout,16,30.26
SD,CFGsout,17,30.35
SD,CFGsout,18,30.63
SD,CFGsout,19,30.84
SD,CFGsout,20,29.72
SD,CFGsout,21,30.29
SD,CFGsout,22,29.85
SD,CFGsout,23,29.83
SD,COKout,-1,0.00
SD,COKout,0,0.00
SD,COKout,1,0.00
SD,COKout,2,0.00
SD,COKout,3,0.00
SD,COKout,4,0.00
SD,COKout,5,0.00
SD,COKout,6,0.00
SD,COKout,7,0.00
SD,COKout,8,0.00
SD,COKout,9,0.00
SD,COKout,10,0.00
SD,COKout,11,0.00
SD,COKout,12,0.00
SD,COKout,13,0.00
SD,COKout,14,0.00
SD,COKout,15,0.00
SD,COKout,16,0.00
SD,COKout,17,0.00
SD,COKout,18,0.00
SD,COKout,19,0.00
SD,COKout,20,0.00
SD,COKout,21,0.00
SD,COKout,22,0.00
SD,COKout,23,0.00
SD,DSUout,-1,20.07
SD,DSUout,0,19.95
SD,DSUout,1,20.84
SD,DSUout,2,20.05
SD,DSUout,3,20.58
SD,DSUout,4,21.52
SD,DSUout,5,21.93
SD,DSUout,6,21.47
SD,DSUout,7,21.86
SD,DSUout,8,21.83
SD,DSUout,9,22.53
SD,DSUout,10,20.42
SD,DSUout,11,20.51
SD,DSUout,12,19.86
SD,DSUout,13,20.22
SD,DSUout,14,21.12
SD,DSUout,15,21.85
SD,DSUout,16,22.21
SD,DSUout,17,22.36
SD,DSUout,18,21.81
SD,DSUout,19,22.28
SD,DSUout,20,22.03
SD,DSUout,21,23.08
SD,DSUout,22,21.08
SD,DSUout,23,20.59
SD,JTAout,-1,2.17
SD,JTAout,0,1.91
SD,JTAout,1,2.01
SD,JTAout,2,2.15
SD,JTAout,3,2.16
SD,JTAout,4,2.20
SD,JTAout,5,2.26
SD,JTAout,6,2.21
SD,JTAout,7,2.14
SD,JTAout,8,2.05
SD,JTAout,9,2.03
SD,JTAout,10,1.97
SD,JTAout,11,2.03
SD,JTAout,12,1.93
SD,JTAout,13,1.97
SD,JTAout,14,2.06
SD,JTAout,15,2.14
SD,JTAout,16,2.19
SD,JTAout,17,2.28
SD,JTAout,18,2.23
SD,JTAout,19,2.17
SD,JTAout,20,2.08
SD,JTAout,21,2.05
SD,JTAout,22,1.99
SD,JTAout,23,2.05
SD,LPGout,-1,4.04
SD,LPGout,0,4.41
SD,LPGout,1,4.23
SD,LPGout,2,3.40
SD,LPGout,3,2.87
SD,LPGout,4,2.73
SD,LPGout,5,2.98
SD,LPGout,6,2.98
SD,LPGout,7,3.12
SD,LPGout,8,3.18
SD,LPGout,9,3.64
SD,LPGout,10,3.77
SD,LPGout,11,4.34
SD,LPGout,12,4.49
SD,LPGout,13,4.14
SD,LPGout,14,3.51
SD,LPGout,15,3.08
SD,LPGout,16,2.94
SD,LPGout,17,3.04
SD,LPGout,18,2.92
SD,LPGout,19,3.14
SD,LPGout,20,3.18
SD,LPGout,21,3.65
SD,LPGout,22,3.71
SD,LPGout,23,4.28
SD,N2Hout,-1,0.66
SD,N2Hout,0,0.80
SD,N2Hout,1,0.94
SD,N2Hout,2,0.55
SD,N2Hout,3,0.31
SD,N2Hout,4,0.15
SD,N2Hout,5,0.11
SD,N2Hout,6,0.11
SD,N2Hout,7,0.12
SD,N2Hout,8,0.17
SD,N2Hout,9,0.28
SD,N2Hout,10,0.43
SD,N2Hout,11,0.62
SD,N2Hout,12,0.82
SD,N2Hout,13,0.73
SD,N2Hout,14,0.49
SD,N2Hout,15,0.27
SD,N2Hout,16,0.14
SD,N2Hout,17,0.10
SD,N2Hout,18,0.10
SD,N2Hout,19,0.11
SD,N2Hout,20,0.18
SD,N2Hout,21,0.27
SD,N2Hout,22,0.41
SD,N2Hout,23,0.59
SD,N6Iout,-1,0.02
SD,N6Iout,0,0.02
SD,N6Iout,1,0.01
SD,N6Iout,2,0.02
SD,N6Iout,3,0.02
SD,N6Iout,4,0.01
SD,N6Iout,5,0.01
SD,N6Iout,6,0.01
SD,N6Iout,7,0.01
SD,N6Iout,8,0.01
SD,N6Iout,9,0.01
SD,N6Iout,10,0.01
SD,N6Iout,11,0.01
SD,N6Iout,12,0.01
SD,N6Iout,13,0.01
SD,N6Iout,14,0.01
SD,N6Iout,15,0.01
SD,N6Iout,16,0.01
SD,N6Iout,17,0.01
SD,N6Iout,18,0.01
SD,N6Iout,19,0.01
SD,N6Iout,20,0.01
SD,N6Iout,21,0.01
SD,N6Iout,22,0.01
SD,N6Iout,23,0.01
TN,ASPHout,-1,7.03
TN,ASPHout,0,5.81
TN,ASPHout,1,6.30
TN,ASPHout,2,6.89
TN,ASPHout,3,8.68
TN,ASPHout,4,10.53
TN,ASPHout,5,12.52
TN,ASPHout,6,13.52
TN,ASPHout,7,13.90
TN,ASPHout,8,13.12
TN,ASPHout,9,11.69
TN,ASPHout,10,8.66
TN,ASPHout,11,6.24
TN,ASPHout,12,6.11
TN,ASPHout,13,6.38
TN,ASPHout,14,7.26
TN,ASPHout,15,8.87
TN,ASPHout,16,10.91
TN,ASPHout,17,12.70
TN,ASPHout,18,13.66
TN,ASPHout,19,14.01
TN,ASPHout,20,13.17
TN,ASPHout,21,11.66
TN,ASPHout,22,8.70
TN,ASPHout,23,6.20
TN,CFGsout,-1,210.98
TN,CFGsout,0,203.83
TN,CFGsout,1,202.25
TN,CFGsout,2,211.72
TN,CFGsout,3,209.92
TN,CFGsout,4,216.99
TN,CFGsout,5,213.51
TN,CFGsout,6,216.06
TN,CFGsout,7,217.87
TN,CFGsout,8,209.72
TN,CFGsout,9,215.07
TN,CFGsout,10,209.92
TN,CFGsout,11,210.83
TN,CFGsout,12,202.45
TN,CFGsout,13,200.70
TN,CFGsout,14,207.98
TN,CFGsout,15,212.36
TN,CFGsout,16,213.86
TN,CFGsout,17,214.45
TN,CFGsout,18,216.43
TN,CFGsout,19,217.92
TN,CFGsout,20,209.99
TN,CFGsout,21,214.06
TN,CFGsout,22,210.96
TN,CFGsout,23,210.80
TN,COKout,-1,1.95
TN,COKout,0,2.77
TN,COKout,1,1.73
TN,COKout,2,2.72
TN,COKout,3,2.32
TN,COKout,4,2.58
TN,COKout,5,2.70
TN,COKout,6,2.57
TN,COKout,7,2.86
TN,COKout,8,2.67
TN,COKout,9,2.33
TN,COKout,10,2.64
TN,COKout,11,2.51
TN,COKout,12,2.43
TN,COKout,13,2.16
TN,COKout,14,2.17
TN,COKout,15,2.24
TN,COKout,16,2.45
TN,COKout,17,2.64
TN,COKout,18,2.53
TN,COKout,19,2.84
TN,COKout,20,2.65
TN,COKout,21,2.32
TN,COKout,22,2.63
TN,COKout,23,2.50
TN,DSUout,-1,73.73
TN,DSUout,0,73.29
TN,DSUout,1,76.56
TN,DSUout,2,73.66
TN,DSUout,3,75.64
TN,DSUout,4,79.06
TN,DSUout,5,80.57
TN,DSUout,6,78.89
TN,DSUout,7,80.33
TN,DSUout,8,80.22
TN,DSUout,9,82.78
TN,DSUout,10,75.02
TN,DSUout,11,75.36
TN,DSUout,12,72.97
TN,DSUout,13,74.31
TN,DSUout,14,77.60
TN,DSUout,15,80.28
TN,DSUout,16,81.60
TN,DSUout,17,82.17
TN,DSUout,18,80.15
TN,DSUout,19,81.85
TN,DSUout,20,80.93
TN,DSUout,21,84.79
TN,DSUout,22,77.44
TN,DSUout,23,75.67
TN,JTAout,-1,35.17
TN,JTAout,0,30.90
TN,JTAout,1,32.60
TN,JTAout,2,34.80
TN,JTAout,3,35.05
TN,JTAout,4,35.69
TN,JTAout,5,36.52
TN,JTAout,6,35.84
TN,JTAout,7,34.73
TN,JTAout,8,33.25
TN,JTAout,9,32.83
TN,JTAout,10,31.83
TN,JTAout,11,32.88
TN,JTAout,12,31.31
TN,JTAout,13,31.88
TN,JTAout,14,33.38
TN,JTAout,15,34.72
TN,JTAout,16,35.48
TN,JTAout,17,36.92
TN,JTAout,18,36.17
TN,JTAout,19,35.12
TN,JTAout,20,33.60
TN,JTAout,21,33.17
TN,JTAout,22,32.17
TN,JTAout,23,33.27
TN,LPGout,-1,6.00
TN,LPGout,0,6.54
TN,LPGout,1,6.27
TN,LPGout,2,5.04
TN,LPGout,3,4.26
TN,LPGout,4,4.06
TN,LPGout,5,4.42
TN,LPGout,6,4.43
TN,LPGout,7,4.62
TN,LPGout,8,4.72
TN,LPGout,9,5.40
TN,LPGout,10,5.59
TN,LPGout,11,6.45
TN,LPGout,12,6.66
TN,LPGout,13,6.14
TN,LPGout,14,5.20
TN,LPGout,15,4.56
TN,LPGout,16,4.36
TN,LPGout,17,4.52
TN,LPGout,18,4.34
TN,LPGout,19,4.66
TN,LPGout,20,4.72
TN,LPGout,21,5.42
TN,LPGout,22,5.50
TN,LPGout,23,6.36
TN,N2Hout,-1,0.50
TN,N2Hout,0,0.62
TN,N2Hout,1,0.72
TN,N2Hout,2,0.42
TN,N2Hout,3,0.23
TN,N2Hout,4,0.11
TN,N2Hout,5,0.08
TN,N2Hout,6,0.08
TN,N2Hout,7,0.09
TN,N2Hout,8,0.13
TN,N2Hout,9,0.21
TN,N2Hout,10,0.33
TN,N2Hout,11,0.47
TN,N2Hout,12,0.63
TN,N2Hout,13,0.56
TN,N2Hout,14,0.37
TN,N2Hout,15,0.21
TN,N2Hout,16,0.11
TN,N2Hout,17,0.08
TN,N2Hout,18,0.07
TN,N2Hout,19,0.08
TN,N2Hout,20,0.14
TN,N2Hout,21,0.20
TN,N2Hout,22,0.32
TN,N2Hout,23,0.45
TN,N6Iout,-1,0.07
TN,N6Iout,0,0.06
TN,N6Iout,1,0.04
TN,N6Iout,2,0.06
TN,N6Iout,3,0.06
TN,N6Iout,4,0.04
TN,N6Iout,5,0.05
TN,N6Iout,6,0.04
TN,N6Iout,7,0.05
TN,N6Iout,8,0.05
TN,N6Iout,9,0.05
TN,N6Iout,10,0.05
TN,N6Iout,11,0.05
TN,N6Iout,12,0.06
TN,N6Iout,13,0.04
TN,N6Iout,14,0.05
TN,N6Iout,15,0.05
TN,N6Iout,16,0.04
TN,N6Iout,17,0.05
TN,N6Iout,18,0.04
TN,N6Iout,19,0.04
TN,N6Iout,20,0.04
TN,N6Iout,21,0.05
TN,N6Iout,22,0.05
TN,N6Iout,23,0.04
TX,ASPHout,-1,16.37
TX,ASPHout,0,13.53
TX,ASPHout,1,14.66
TX,ASPHout,2,16.04
TX,ASPHout,3,20.20
TX,ASPHout,4,24.49
TX,ASPHout,5,29.14
TX,ASPHout,6,31.46
TX,ASPHout,7,32.35
TX,ASPHout,8,30.52
TX,ASPHout,9,27.19
TX,ASPHout,10,20.16
TX,ASPHout,11,14.53
TX,ASPHout,12,14.23
TX,ASPHout,13,14.85
TX,ASPHout,14,16.89
TX,ASPHout,15,20.63
TX,ASPHout,16,25.38
TX,ASPHout,17,29.54
TX,ASPHout,18,31.79
TX,ASPHout,19,32.59
TX,ASPHout,20,30.65
TX,ASPHout,21,27.14
TX,ASPHout,22,20.25
TX,ASPHout,23,14.42
TX,CFGsout,-1,819.70
TX,CFGsout,0,791.94
TX,CFGsout,1,785.81
TX,CFGsout,2,822.58
TX,CFGsout,3,815.60
TX,CFGsout,4,843.06
TX,CFGsout,5,829.54
TX,CFGsout,6,839.46
TX,CFGsout,7,846.47
TX,CFGsout,8,814.81
TX,CFGsout,9,835.60
TX,CFGsout,10,815.59
TX,CFGsout,11,819.11
TX,CFGsout,12,786.59
TX,CFGsout,13,779.79
TX,CFGsout,14,808.08
TX,CFGsout,15,825.07
TX,CFGsout,16,830.89
TX,CFGsout,17,833.19
TX,CFGsout,18,840.90
TX,CFGsout,19,846.67
TX,CFGsout,20,815.88
TX,CFGsout,21,831.68
TX,CFGsout,22,819.65
TX,CFGsout,23,819.03
TX,COKout,-1,54.79
TX,COKout,0,77.86
TX,COKout,1,48.62
TX,COKout,2,76.57
TX,COKout,3,65.22
TX,COKout,4,72.53
TX,COKout,5,75.96
TX,COKout,6,72.40
TX,COKout,7,80.52
TX,COKout,8,75.13
TX,COKout,9,65.51
TX,COKout,10,74.11
TX,COKout,11,70.64
TX,COKout,12,68.45
